Profile_URL,scholar_id,name,affiliation,total_cites,h_index,i10_index,fields
https://scholar.google.com/citations?hl=en&user=JvP1iwcAAAAJ,"""JvP1iwcAAAAJ""",Sarah K. French,Postdoctoral Fellow at York University,105,4,4,"aquatic ecology, freshwater invertebrates, community ecology, landscape ecology, aquatic-terrestrial linkages"
https://scholar.google.com/citations?hl=en&user=LUwqEC0AAAAJ,"""LUwqEC0AAAAJ""",Elizabeth Paulukonis,ORISE - U.S. EPA,105,3,2,"spatial ecology, pesticide exposure and effects, ecological risk assessment, landscape ecology"
https://scholar.google.com/citations?hl=en&user=Dt5GDyQAAAAJ,"""Dt5GDyQAAAAJ""",Juliana Gonçalves da Silva,Fepam,104,4,3,"Plant Ecology, Landscape Ecology, Ecosystem Ecology"
https://scholar.google.com/citations?hl=en&user=komkgWMAAAAJ,"""komkgWMAAAAJ""",Krishna Pokharel,University of Freiburg,104,6,6,"Conservation biology, Landscape ecology, Stable isotopes in animal ecology"
https://scholar.google.com/citations?hl=en&user=Y0GvIjMAAAAJ,"""Y0GvIjMAAAAJ""",María Camila Latorre Cárdenas,Posdoctoral researcher at Universidad Nacional Autónoma de México,103,6,6,"Conservation genomics, Landscape ecology, Habitat loss and fragmentation, Human-wildlife conflict"
https://scholar.google.com/citations?hl=en&user=S1EIRZoAAAAJ,"""S1EIRZoAAAAJ""",Margaret Guyette,"Post-doctoral Researcher, Center for Limnology, University of Wisconsin - Madison",103,5,2,"Freshwater Ecology, Spatial Ecology, Stable Isotope Ecology, Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=ePI0qEIAAAAJ,"""ePI0qEIAAAAJ""",Matej Masný,"Research fellow, Faculty of Natural Sciences, Matej Bel University",103,6,6,"Geography, GIS, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=AF1BYOQAAAAJ,"""AF1BYOQAAAAJ""",Zanariah Binti Jasmani,"PhD, Universiti Teknologi Malaysia",103,4,1,"Landscape architecture, urban design & urban greening, landscape ecology, nature conservation"
https://scholar.google.com/citations?hl=en&user=8dNqwxMAAAAJ,"""8dNqwxMAAAAJ""",Zulin Mei,Unknown affiliation,103,4,3,"Landscape ecology, Natural pest control"
https://scholar.google.com/citations?hl=en&user=C2seY44AAAAJ,"""C2seY44AAAAJ""",oh-sung Kwon,Gyeonggi Research Institute,103,6,3,"landscape ecology, green network"
https://scholar.google.com/citations?hl=en&user=CnLT1C0AAAAJ,"""CnLT1C0AAAAJ""",Vanya Stoycheva,"PhD Student, National Institute of Geophysics, Geodesy and Geography, Bulgarian Academy of Sciences",103,6,4,"Geography, Landscape ecology, Ecosystem services"
https://scholar.google.com/citations?hl=en&user=z2_kHpgAAAAJ,"""z2_kHpgAAAAJ""",Viviana Alarcón-Segura,University of Marburg,103,4,3,"Agroecology, Nature conservation, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=0XEq4DcAAAAJ,"""0XEq4DcAAAAJ""",Amandine Bourg,Ph. D.,101,5,3,"species diversity, landscape ecology, community ecology, science communication"
https://scholar.google.com/citations?hl=en&user=hYGQsXEAAAAJ,"""hYGQsXEAAAAJ""",Julia Perrone,"Research Technician, Michigan State University Department of Entomology",102,3,2,"Insect Ecology, Landscape Ecology, Biological Control, Ecosystem Services, Bioenergy"
https://scholar.google.com/citations?hl=en&user=f1in1vYAAAAJ,"""f1in1vYAAAAJ""",christine mondor,Carnegie Mellon University,102,5,3,"infrastructure, landscape ecology, spatial practices, sustainability, resilience"
https://scholar.google.com/citations?hl=en&user=vJYCEP8AAAAJ,"""vJYCEP8AAAAJ""",Wataru HOTTA,National Institute for Environmental Studies,101,6,4,"Forest Ecology, Disturbance Ecology, Climate Change, Landscape Ecology, Ecosystem Management"
https://scholar.google.com/citations?hl=en&user=dFWkEXkAAAAJ,"""dFWkEXkAAAAJ""",RAZANAH RAMYA,"Research fellow, Institute of the Malay World and Civilization, The National University of Malaysia",100,6,1,"Landscape ethnobotany, etno-sains, landscape ecology, natural product"
https://scholar.google.com/citations?hl=en&user=svRuassAAAAJ,"""svRuassAAAAJ""",Priyamvada Bagaria,"Ministry of Environment, Forests and Climate Change",100,6,3,"Landscape ecology, coastal ecology, remote sensing, GIS"
https://scholar.google.com/citations?hl=en&user=Jxs5DR0AAAAJ,"""Jxs5DR0AAAAJ""",Marina Furlan Giubbina,Phd student,99,2,2,Landscape Ecology
https://scholar.google.com/citations?hl=en&user=efaxn1MAAAAJ,"""efaxn1MAAAAJ""",Jonathan Harris,"Ecologist, National Park Service",99,6,4,"Wildlife Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=xl0eGwMAAAAJ,"""xl0eGwMAAAAJ""",Rameshan M,SES,98,5,3,"Landscape Ecology, Forest and Wildlife Management, Coastal Resources Management"
https://scholar.google.com/citations?hl=en&user=xw_aX6gAAAAJ,"""xw_aX6gAAAAJ""",Farida Iriani,Universitas Insan Cendekia Mandiri,98,4,3,"plant science, plant ecophysiology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=EtWSAjcAAAAJ,"""EtWSAjcAAAAJ""",Dr. Jessica Rogers,"Assistant Professor, Environmental Studies, State University of New York at Potsdam",98,3,1,"landscape ecology, invasive plants, remote sensing"
https://scholar.google.com/citations?hl=en&user=UWAznDUAAAAJ,"""UWAznDUAAAAJ""",Andrés Peredo Arce,"postdoctoral reseacher, Atlantic Technological University",95,4,3,"Landscape ecology, Landscape connectivity, riparian forest, corridors"
https://scholar.google.com/citations?hl=en&user=zPZipW0AAAAJ,"""zPZipW0AAAAJ""",Emily Khazan,University of Florida,94,6,2,"Conservation Biology, Landscape Ecology, Thermal Physiology, Community Ecology"
https://scholar.google.com/citations?hl=en&user=PgC_jiMAAAAJ,"""PgC_jiMAAAAJ""",Niklas Beckers,"PhD Candidate, Dept. of Geography, University of Bonn",94,4,4,"Landscape Ecology, Carabidae, Araneae, Arctic Entomology"
https://scholar.google.com/citations?hl=en&user=7miPX5cAAAAJ,"""7miPX5cAAAAJ""",Zahra Mokhtari,Università degli Studi di Bari Aldo Moro,94,7,2,"Landscape ecology, Land use planning"
https://scholar.google.com/citations?hl=en&user=5XtFZIUAAAAJ,"""5XtFZIUAAAAJ""",J. Andres Olivos,Oregon State University,94,6,3,"Landscape ecology, Biogeography, Environmental biology, Aquatic ecology, Invasion biology"
https://scholar.google.com/citations?hl=en&user=-1kGcwgAAAAJ,"""-1kGcwgAAAAJ""",Kevin Willson,"Graduate Student, University of New Mexico",93,6,5,"Forest Ecology, Fire Ecology, Disturbance Ecology, Landscape Ecology, Dendrochronology"
https://scholar.google.com/citations?hl=en&user=6jIFVYkAAAAJ,"""6jIFVYkAAAAJ""",KAY ZIN THAN,"Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences",92,5,4,"Ecology, Landscape Ecology, Conservation Ecology"
https://scholar.google.com/citations?hl=en&user=79rXARoAAAAJ,"""79rXARoAAAAJ""",Widyastri A. Rahmy,Institut Teknologi Sains Bandung,92,2,1,"landscape architecture, landscape design and planning, landscape urbanism, landscape ecology"
https://scholar.google.com/citations?hl=en&user=lf83mkIAAAAJ,"""lf83mkIAAAAJ""",Lucas Etienne,CEFE,92,6,4,"entomology, landscape ecology, statistics"
https://scholar.google.com/citations?hl=en&user=PEuzU5MAAAAJ,"""PEuzU5MAAAAJ""",Andrew Habrich,"PhD student, Carleton University",92,4,3,"urban ecology, conservation, landscape ecology"
https://scholar.google.com/citations?hl=en&user=OKil2p8AAAAJ,"""OKil2p8AAAAJ""",Cassandra Vogel,"Postdoc, Swedish University of Agricultural Sciences",90,5,3,"agroecology, biological pest control, conservation, pollination, landscape ecology"
https://scholar.google.com/citations?hl=en&user=CIh3yYEAAAAJ,"""CIh3yYEAAAAJ""",Shahid Ahmad Dar,"PhD Scholar, Wildlife Institute of India",90,5,3,"Conservation Biology, Landscape ecology, Landscape genetics"
https://scholar.google.com/citations?hl=en&user=hAgzCl0AAAAJ,"""hAgzCl0AAAAJ""",Wenzhen Zhao,East China Normal University,90,6,5,"Landscape Ecology, Coastal Management, Blue Carbon"
https://scholar.google.com/citations?hl=en&user=SgyPIRYAAAAJ,"""SgyPIRYAAAAJ""",Rosie Salazar,Postdoctoral researcher,89,3,2,"Wildlife conservation, freshwater ecology, landscape ecology, herpetology"
https://scholar.google.com/citations?hl=en&user=ZcUHlFYAAAAJ,"""ZcUHlFYAAAAJ""",Letro Letro,M.Sc. Landscape Ecology and Nature Conservation,89,6,2,"Landscape Ecology, Human-wildlife interactions, Conservation Biology, Protected Area Management"
https://scholar.google.com/citations?hl=en&user=sDtcpssAAAAJ,"""sDtcpssAAAAJ""",Paula Ribeiro Anunciação,"Senckenberg Institute, Dresden, Germany",89,6,4,"Community Ecology, Landscape Ecology, Amphibian Ecology, Land-use changes, Climate change"
https://scholar.google.com/citations?hl=en&user=8A_c3OcAAAAJ,"""8A_c3OcAAAAJ""",Jieying (Jenny) Huang,"PhD student, University of British Columbia",89,4,3,"urban streams, landscape ecology, green infrasturcture, ecosystem services"
https://scholar.google.com/citations?hl=en&user=VjIjFDYAAAAJ,"""VjIjFDYAAAAJ""",Marianne Stoessel,"PhD Student, Stockholm University",90,4,4,"Landscape Ecology, Spatial Ecology, Community Ecology, Remote sensing & GIS, Conservation Ecology"
https://scholar.google.com/citations?hl=en&user=kXDNOEYAAAAJ,"""kXDNOEYAAAAJ""",David A.R. Williams,"Fisheries and Oceans Canada, University of British Columbia",88,3,3,"landscape ecology, urban ecology, remote sensing, urban forestry, environmental justice"
https://scholar.google.com/citations?hl=en&user=xn0OYEcAAAAJ,"""xn0OYEcAAAAJ""",Vanessa Vetter,"Geoecology & physical Geography University of Koblenz-Landau, Campus Landau",88,5,3,"invasive plant species, modeling of spatial ecological processes, plant ecology, biodiversity, landscape ecology"
https://scholar.google.com/citations?hl=en&user=yV1YgQ0AAAAJ,"""yV1YgQ0AAAAJ""",Zaara Kidwai,Wildlife Coordinator,88,5,3,"Wildlife Ecology, Wildlife Conservation, Landscape ecology, Ecology, Wildlife Science"
https://scholar.google.com/citations?hl=en&user=v2dV-7oAAAAJ,"""v2dV-7oAAAAJ""",Sonali Sharma,"PhD student, Jawaharlal Nehru University, New Delhi, India",88,4,3,"Urban ecology, Urban ecosystem, Ecosystem services, Mountain ecosystem, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=z4EWatoAAAAJ,"""z4EWatoAAAAJ""",Lauren Rae,Memorial University of Newfoundland,87,3,3,Landscape Ecology
https://scholar.google.com/citations?hl=en&user=xr6DfqUAAAAJ,"""xr6DfqUAAAAJ""",THIAGO PHILIPE DE CAMARGO E TIMO,EMBRAPA Pantanal - Fundect/CNPq,87,4,1,"Conservation Biology, Ecology, Community Ecology, Population Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=bKoBuTUAAAAJ,"""bKoBuTUAAAAJ""",Sedighe   (Bahar) Abdollahi,"postdoctoral fellow, Isfahan  university of technology",87,5,2,"Ecosystem services, landuse planning, landscape ecology, spatial statistics"
https://scholar.google.com/citations?hl=en&user=nvZddqgAAAAJ,"""nvZddqgAAAAJ""",Michael Mahoney,"Biologist (Data Scientist), USGS",87,5,4,"landscape ecology, immersive virtual environments, statistical programming, forest science"
https://scholar.google.com/citations?hl=en&user=47ns43UAAAAJ,"""47ns43UAAAAJ""",Érika Garcez da Rocha,Post-doctoral Researcher - University of Saskatchewan,87,4,3,"Movement Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=et9Pk5kAAAAJ,"""et9Pk5kAAAAJ""",Alina Gerlée,Uniwersytet Warszawski,86,4,2,"ecology, biogeography, spatial analysis, landscape ecology, biodiversity"
https://scholar.google.com/citations?hl=en&user=FPFlee8AAAAJ,"""FPFlee8AAAAJ""",Brayan Ricardo de Oliveira,"Doutor em Ecologia, Conservação e Manejo da Vida Silvestre, Universidade Federal de Minas Gerais",86,5,3,"Landscape Ecology, Environmental Conservation"
https://scholar.google.com/citations?hl=en&user=EqdtUZIAAAAJ,"""EqdtUZIAAAAJ""",Christopher Eric Johnson,"PhD Candidate, Department of Anthropology, Indiana University",86,3,2,"Conservation biology, landscape ecology, biological anthropology, primate community ecology"
https://scholar.google.com/citations?hl=en&user=dEjlAOUAAAAJ,"""dEjlAOUAAAAJ""",Abhishek Samrat,"University of Central Lancashire (UCLan), Preston",85,4,2,"Coastal, Climate change, Numerical modelling, Remote Sensing, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=2fB4-EgAAAAJ,"""2fB4-EgAAAAJ""",Alyson East,University of Maine,85,4,2,"Landscape Ecology, Remote Sensing, Ecological Modeling"
https://scholar.google.com/citations?hl=en&user=txF8I-kAAAAJ,"""txF8I-kAAAAJ""",Colton Wells Miller,"Forest and Fire Ecologist, Vibrant Planet",85,5,4,"Forestry, fire ecology, landscape ecology, remote sensing, GIS"
https://scholar.google.com/citations?hl=en&user=D5g-jzUAAAAJ,"""D5g-jzUAAAAJ""",Badri Baral,Nature Conservation Initiative Nepal,85,4,1,"Biodiversity conservation, Mammalian ecology, Carnivore, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=MAYtt-YAAAAJ,"""MAYtt-YAAAAJ""",Bogumila Backiel,National Fish and Wildlife Foundation,85,1,1,"Landscape Ecology, GIS, Remote Sensing"
https://scholar.google.com/citations?hl=en&user=_MNuoDQAAAAJ,"""_MNuoDQAAAAJ""",Víctor de Paz,PhD,84,5,1,"Entomology, Landscape ecology, Taxonomy, Biological control, Parasitoid wasps"
https://scholar.google.com/citations?hl=en&user=2Pfw1m4AAAAJ,"""2Pfw1m4AAAAJ""",Daniel R. Garrett,Université de Sherbrooke & University of Saskatchewan,84,6,3,"Avian ecology, Foraging ecology, Landscape ecology, habitat selection"
https://scholar.google.com/citations?hl=en&user=svnZe10AAAAJ,"""svnZe10AAAAJ""",Israel Schneiberg,Pós Graduação,83,3,2,"Landscape ecology, mutualistic interactions, funcional and phylogenetic diversities and ESG."
https://scholar.google.com/citations?hl=en&user=1YeGqS0AAAAJ,"""1YeGqS0AAAAJ""",Brandon Allen,Alberta Biodiversity Monitoring Institute,82,5,4,Landscape ecology
https://scholar.google.com/citations?hl=en&user=bIbwtQYAAAAJ,"""bIbwtQYAAAAJ""",Tien-Shui Chen,Endemic Species Research Institute,81,4,3,"Wetland Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=NXCYjbsAAAAJ,"""NXCYjbsAAAAJ""",Mehdi Sheikh Goodarzi,"Natural Resources Engineering (PhD), University of Tehran | Grant Researcher, University of Florence",81,6,4,"Data Analysis & Statistics, Landscape Ecology, Watershed Hydrology"
https://scholar.google.com/citations?hl=en&user=MwNTg-0AAAAJ,"""MwNTg-0AAAAJ""",Muhammad Jawad Jilani,"PhD Student, Deakin University Australia",81,6,4,"Landscape Ecology, Populations Ecology, Herpetology, Wildlife  Conservation and Management"
https://scholar.google.com/citations?hl=en&user=wT-ka_YAAAAJ,"""wT-ka_YAAAAJ""",Shubham Datta,Associate Professor Wildlife and Fisheries Dakota College at Bottineau,80,5,5,"Raptor Ecology, Animal Behavior, Landscape ecology, Population ecology, Carnivore ecology and conservation"
https://scholar.google.com/citations?hl=en&user=DtWAQEsAAAAJ,"""DtWAQEsAAAAJ""",Amélie Gervais,Université Laval,80,5,4,"Pollinators, Bees, Taxonomy, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=NAM_-qwAAAAJ,"""NAM_-qwAAAAJ""",Marcela de Matos Barbosa,Unknown affiliation,80,5,4,"stingless bees, landscape ecology, landscape genetics, entomology, conservation"
https://scholar.google.com/citations?hl=en&user=JJze4Z0AAAAJ,"""JJze4Z0AAAAJ""",Yuqi Yang,The University of Western Australia,79,2,2,"Landscape Ecology, Urban Biodiversity and Design"
https://scholar.google.com/citations?hl=en&user=pR3Q4FcAAAAJ,"""pR3Q4FcAAAAJ""",Rogério Victor Soares Gonçalves,University of Wollongong,78,4,2,"Remote Sensing, Vegetation Dynamics, Landscape Ecology, Ecological Niche Modelling, Wetlands"
https://scholar.google.com/citations?hl=en&user=xnTOgMYAAAAJ,"""xnTOgMYAAAAJ""",Amanda Mawan,University of Goettingen,78,6,4,"entomology, animal ecology, population ecology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=pnFDMjIAAAAJ,"""pnFDMjIAAAAJ""",Stephanie Roilo,"Agro-ecological Modeling group, University of Bonn",78,4,4,"animal ecology, landscape ecology, biodiversity modeling, spatial modeling, biogeography"
https://scholar.google.com/citations?hl=en&user=zcp1CyEAAAAJ,"""zcp1CyEAAAAJ""",Xue Yan,"University of California, Santa Barbara",78,2,2,"plant invasion, remote sensing, landscape ecology"
https://scholar.google.com/citations?hl=en&user=wFNERKIAAAAJ,"""wFNERKIAAAAJ""",Sheenu Sharma,"Panjab University, Chandigarh",78,6,2,"Plant ecology, Landscape ecology, Ecosystem Services, Community ecology, Carbon sequestration"
https://scholar.google.com/citations?hl=en&user=7WtOsNMAAAAJ,"""7WtOsNMAAAAJ""",Philip Tuley,"Geospatial Analyst, Virginia Tech",77,4,2,"Traffic Safety, Landscape Ecology, Remote Sensing, Coastal Ecology"
https://scholar.google.com/citations?hl=en&user=VbnJT3sAAAAJ,"""VbnJT3sAAAAJ""",Jonathan R. Cole,Concordia University,77,5,3,"Conservation Biology, Landscape Ecology, Cellular and Molecular Biology"
https://scholar.google.com/citations?hl=en&user=8l-8qq8AAAAJ,"""8l-8qq8AAAAJ""",Benjamin J. Padilla Ph.D,Oregon Department of Fish and Wildlife,77,3,3,"Wildlife Ecology, Wildlife Health, Population Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=g7zPK5EAAAAJ,"""g7zPK5EAAAAJ""",Kwame Awuah,"Doctoral Student in Physical Geography, Edge Hill University",76,4,4,"Remote Sensing, Landscape Ecology, Savanna, Grassland"
https://scholar.google.com/citations?hl=en&user=-kVKggoAAAAJ,"""-kVKggoAAAAJ""",Breanna Powers,Northern Arizona University,76,4,3,"wildlife conservation and management, landscape ecology, community ecology, ecosystem services, biodiversity conservation"
https://scholar.google.com/citations?hl=en&user=9CR1P5sAAAAJ,"""9CR1P5sAAAAJ""",Kirsten Dutcher,UC Irvine Desert Reserves Director,76,4,4,"desert tortoise, genetics/genomics, spatial statistics, landscape ecology"
https://scholar.google.com/citations?hl=en&user=yrsadfsAAAAJ,"""yrsadfsAAAAJ""",Jonathan Peereman,Université de Liège,76,4,2,"remote sensing, forest ecology, landscape ecology, tropical ecosystems"
https://scholar.google.com/citations?hl=en&user=NVmA9WoAAAAJ,"""NVmA9WoAAAAJ""",Amber Lankford Bingle,University of Idaho,75,2,2,"Climate change, Conservation biology, Ornithology, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=a7a9Ia0AAAAJ,"""a7a9Ia0AAAAJ""","Thuita Thenya, PhD",University of Nairobi,75,1,1,"Natural resources management, wetland ecology, participatory forest management, landscape ecology"
